1.027107238769531250e-03,4.127900000000000347e+00
1.684550285339355469e+00,0.000000000000000000e+00
1.697049140930175781e+00,0.000000000000000000e+00
1.709469079971313477e+00,0.000000000000000000e+00
1.721762180328369141e+00,0.000000000000000000e+00
1.735176086425781250e+00,0.000000000000000000e+00
1.748654127120971680e+00,0.000000000000000000e+00
1.758276224136352539e+00,0.000000000000000000e+00
1.769406080245971680e+00,0.000000000000000000e+00
1.779547214508056641e+00,0.000000000000000000e+00
1.791439056396484375e+00,0.000000000000000000e+00
1.803679943084716797e+00,0.000000000000000000e+00
1.816763877868652344e+00,0.000000000000000000e+00
1.828636884689331055e+00,0.000000000000000000e+00
1.840688228607177734e+00,0.000000000000000000e+00
1.853112220764160156e+00,0.000000000000000000e+00
1.865188121795654297e+00,0.000000000000000000e+00
1.877751111984252930e+00,0.000000000000000000e+00
1.889488220214843750e+00,0.000000000000000000e+00
1.901896953582763672e+00,0.000000000000000000e+00
1.914005994796752930e+00,0.000000000000000000e+00
1.929403305053710938e+00,0.000000000000000000e+00
1.938805103302001953e+00,0.000000000000000000e+00
1.951321125030517578e+00,0.000000000000000000e+00
1.963176965713500977e+00,0.000000000000000000e+00
1.975479125976562500e+00,0.000000000000000000e+00
1.987679004669189453e+00,0.000000000000000000e+00
2.000069141387939453e+00,0.000000000000000000e+00
2.012799024581909180e+00,0.000000000000000000e+00
2.024556159973144531e+00,0.000000000000000000e+00
2.037137985229492188e+00,0.000000000000000000e+00
2.049107074737548828e+00,0.000000000000000000e+00
2.061384916305541992e+00,0.000000000000000000e+00
2.073662996292114258e+00,0.000000000000000000e+00
2.086024999618530273e+00,0.000000000000000000e+00
2.098241090774536133e+00,0.000000000000000000e+00
2.110605001449584961e+00,0.000000000000000000e+00
2.122852087020874023e+00,0.000000000000000000e+00
2.135817050933837891e+00,0.000000000000000000e+00
2.147349119186401367e+00,0.000000000000000000e+00
2.159683227539062500e+00,0.000000000000000000e+00
2.172006130218505859e+00,0.000000000000000000e+00
2.184359073638916016e+00,0.000000000000000000e+00
2.196538209915161133e+00,0.000000000000000000e+00
2.208837270736694336e+00,0.000000000000000000e+00
2.221050262451171875e+00,0.000000000000000000e+00
2.233372211456298828e+00,0.000000000000000000e+00
2.245619058609008789e+00,0.000000000000000000e+00
2.257909059524536133e+00,0.000000000000000000e+00
2.270200014114379883e+00,0.000000000000000000e+00
2.282480239868164062e+00,0.000000000000000000e+00
2.294798135757446289e+00,0.000000000000000000e+00
2.307050943374633789e+00,0.000000000000000000e+00
2.315382003784179688e+00,0.000000000000000000e+00
2.327774047851562500e+00,0.000000000000000000e+00
2.339946031570434570e+00,0.000000000000000000e+00
2.352531909942626953e+00,0.000000000000000000e+00
2.364515066146850586e+00,0.000000000000000000e+00
2.377101182937622070e+00,0.000000000000000000e+00
2.389141082763671875e+00,0.000000000000000000e+00
2.401506185531616211e+00,0.000000000000000000e+00
2.413666009902954102e+00,0.000000000000000000e+00
2.426067113876342773e+00,0.000000000000000000e+00
2.438337087631225586e+00,0.000000000000000000e+00
2.450641870498657227e+00,0.000000000000000000e+00
2.462915182113647461e+00,0.000000000000000000e+00
2.475326061248779297e+00,0.000000000000000000e+00
2.487498998641967773e+00,0.000000000000000000e+00
2.499713182449340820e+00,0.000000000000000000e+00
2.512161016464233398e+00,0.000000000000000000e+00
2.524316310882568359e+00,0.000000000000000000e+00
2.536579132080078125e+00,0.000000000000000000e+00
2.548825025558471680e+00,0.000000000000000000e+00
2.561115264892578125e+00,0.000000000000000000e+00
2.573370218276977539e+00,0.000000000000000000e+00
2.585889101028442383e+00,0.000000000000000000e+00
2.597928047180175781e+00,0.000000000000000000e+00
2.610254049301147461e+00,0.000000000000000000e+00
2.622511148452758789e+00,0.000000000000000000e+00
2.634910106658935547e+00,0.000000000000000000e+00
2.647054195404052734e+00,0.000000000000000000e+00
2.659368991851806641e+00,0.000000000000000000e+00
2.671780109405517578e+00,0.000000000000000000e+00
2.684007883071899414e+00,0.000000000000000000e+00
2.696225166320800781e+00,0.000000000000000000e+00
2.708523035049438477e+00,0.000000000000000000e+00
2.720912218093872070e+00,0.000000000000000000e+00
2.733422040939331055e+00,0.000000000000000000e+00
2.745436906814575195e+00,0.000000000000000000e+00
2.758003950119018555e+00,0.000000000000000000e+00
2.770180225372314453e+00,0.000000000000000000e+00
2.782262086868286133e+00,0.000000000000000000e+00
2.795043230056762695e+00,0.000000000000000000e+00
2.807151079177856445e+00,0.000000000000000000e+00
2.819822072982788086e+00,0.000000000000000000e+00
2.831433057785034180e+00,0.000000000000000000e+00
2.847768068313598633e+00,0.000000000000000000e+00
2.860040903091430664e+00,0.000000000000000000e+00
2.872343063354492188e+00,0.000000000000000000e+00
2.884628057479858398e+00,0.000000000000000000e+00
2.896933078765869141e+00,0.000000000000000000e+00
2.909303188323974609e+00,0.000000000000000000e+00
2.921657085418701172e+00,0.000000000000000000e+00
2.933828115463256836e+00,0.000000000000000000e+00
2.946112155914306641e+00,0.000000000000000000e+00
2.958385229110717773e+00,0.000000000000000000e+00
2.970721006393432617e+00,0.000000000000000000e+00
2.983005046844482422e+00,0.000000000000000000e+00
2.995281934738159180e+00,0.000000000000000000e+00
3.007486104965209961e+00,0.000000000000000000e+00
3.019942998886108398e+00,0.000000000000000000e+00
3.032988309860229492e+00,0.000000000000000000e+00
3.044398069381713867e+00,0.000000000000000000e+00
3.058040142059326172e+00,0.000000000000000000e+00
3.069344997406005859e+00,0.000000000000000000e+00
3.081264257431030273e+00,0.000000000000000000e+00
3.093599081039428711e+00,0.000000000000000000e+00
3.106374979019165039e+00,0.000000000000000000e+00
3.122844219207763672e+00,0.000000000000000000e+00
3.134474992752075195e+00,0.000000000000000000e+00
3.146721124649047852e+00,0.000000000000000000e+00
3.159116029739379883e+00,0.000000000000000000e+00
3.171410083770751953e+00,0.000000000000000000e+00
3.183676958084106445e+00,0.000000000000000000e+00
3.195931196212768555e+00,0.000000000000000000e+00
3.208286046981811523e+00,0.000000000000000000e+00
3.220549106597900391e+00,0.000000000000000000e+00
3.232810020446777344e+00,0.000000000000000000e+00
3.245280027389526367e+00,0.000000000000000000e+00
3.257434129714965820e+00,0.000000000000000000e+00
3.269713163375854492e+00,0.000000000000000000e+00
3.281969308853149414e+00,0.000000000000000000e+00
3.294300317764282227e+00,0.000000000000000000e+00
3.306811094284057617e+00,0.000000000000000000e+00
3.319398880004882812e+00,0.000000000000000000e+00
3.331111907958984375e+00,0.000000000000000000e+00
3.343611955642700195e+00,0.000000000000000000e+00
3.355851173400878906e+00,0.000000000000000000e+00
3.368225097656250000e+00,0.000000000000000000e+00
3.384264945983886719e+00,0.000000000000000000e+00
3.396558046340942383e+00,0.000000000000000000e+00
3.408870220184326172e+00,0.000000000000000000e+00
3.421178102493286133e+00,0.000000000000000000e+00
3.433528184890747070e+00,0.000000000000000000e+00
3.445912122726440430e+00,0.000000000000000000e+00
3.458115100860595703e+00,0.000000000000000000e+00
